city,state,locality,property_type,total_sqft,bhk,bath,balcony,floor,age_years,furnishing,facing,price,price_per_sqft
Mumbai,Maharashtra,Malad,Apartment,3300,6,6,3,1,10,Fully Furnished,East,657.86,18575.0
Mumbai,Maharashtra,Bandra,Apartment,2100,4,4,3,23,1,Fully Furnished,West,430.16,15864.0
Mumbai,Maharashtra,Thane,Independent House,3600,6,6,2,8,1,Semi-Furnished,North,719.67,17870.0
Mumbai,Maharashtra,Andheri,Apartment,2050,4,5,2,14,2,Unfurnished,South,341.4,17701.0
Mumbai,Maharashtra,Lower Parel,Independent House,2450,4,4,2,24,1,Unfurnished,South,628.78,25752.0
Mumbai,Maharashtra,Goregaon,Independent House,3100,6,6,2,2,0,Semi-Furnished,East,491.41,15354.0
Mumbai,Maharashtra,Powai,Apartment,1750,3,3,1,1,1,Unfurnished,West,496.94,28287.0
Mumbai,Maharashtra,Mulund,Independent House,2050,4,4,3,9,2,Semi-Furnished,East,578.0,24421.0
Mumbai,Maharashtra,Bandra,Independent House,2550,5,5,1,17,5,Unfurnished,North-East,456.42,19324.0
Mumbai,Maharashtra,Powai,Independent House,4350,6,7,1,8,5,Fully Furnished,West,1342.25,27408.0
Mumbai,Maharashtra,Bandra,Apartment,1800,3,4,1,23,1,Unfurnished,East,254.57,14087.0
Mumbai,Maharashtra,Kandivali,Independent House,2100,4,4,2,22,0,Semi-Furnished,North-East,382.79,15496.0
Mumbai,Maharashtra,Kandivali,Independent House,2000,4,4,2,0,0,Semi-Furnished,North,334.42,15664.0
Mumbai,Maharashtra,Kurla,Apartment,1550,3,3,1,17,5,Semi-Furnished,East,399.99,25362.0
Mumbai,Maharashtra,Worli,Villa,4600,5,5,2,8,1,Semi-Furnished,East,928.3,17215.0
Mumbai,Maharashtra,Mulund,Apartment,1800,3,3,1,8,1,Fully Furnished,North-West,475.3,21990.0
Mumbai,Maharashtra,Kandivali,Apartment,1900,3,4,0,9,15,Semi-Furnished,North-East,250.72,14898.0
Mumbai,Maharashtra,Borivali,Independent House,2450,4,4,2,17,2,Fully Furnished,North-East,655.96,22154.0
Mumbai,Maharashtra,Lower Parel,Apartment,1500,3,4,1,12,0,Semi-Furnished,South,439.03,24696.0
Mumbai,Maharashtra,Andheri,Apartment,2450,4,4,1,17,1,Semi-Furnished,East,589.21,22734.0
Mumbai,Maharashtra,Lower Parel,Villa,2400,3,3,1,16,0,Unfurnished,East,598.03,24062.0
Mumbai,Maharashtra,Malad,Independent House,3400,6,6,1,8,10,Unfurnished,East,622.67,20959.0
Mumbai,Maharashtra,Bandra,Apartment,1850,3,3,2,8,10,Semi-Furnished,North,306.97,17594.0
Mumbai,Maharashtra,Navi Mumbai,Independent House,2750,5,6,1,21,10,Fully Furnished,North-East,505.67,17442.0
Mumbai,Maharashtra,Juhu,Apartment,2500,5,6,1,7,0,Unfurnished,West,657.11,24930.0
Mumbai,Maharashtra,Borivali,Independent House,3750,6,7,1,5,1,Fully Furnished,North-West,1276.15,29298.0
Mumbai,Maharashtra,Worli,Builder Floor,1850,3,3,2,13,15,Semi-Furnished,North,414.35,24869.0
Mumbai,Maharashtra,Goregaon,Villa,4700,5,5,1,0,0,Semi-Furnished,North,710.39,13997.0
Mumbai,Maharashtra,Borivali,Apartment,2100,4,4,1,20,1,Unfurnished,North,429.45,20104.0
Mumbai,Maharashtra,Mulund,Independent House,2800,5,5,1,15,0,Unfurnished,East,646.58,20409.0
Mumbai,Maharashtra,Powai,Studio,600,1,1,1,23,0,Semi-Furnished,East,184.15,25936.0
Mumbai,Maharashtra,Dadar,Builder Floor,3000,5,5,1,4,1,Semi-Furnished,East,654.52,20407.0
Mumbai,Maharashtra,Powai,Independent House,1450,3,3,2,5,0,Semi-Furnished,East,365.2,23317.0
Mumbai,Maharashtra,Thane,Villa,3500,3,3,2,15,5,Unfurnished,East,952.82,26844.0
Mumbai,Maharashtra,Borivali,Independent House,2350,4,4,1,7,10,Unfurnished,South,471.16,23592.0
Mumbai,Maharashtra,Malad,Apartment,2750,5,5,1,17,1,Fully Furnished,East,745.01,23110.0
Mumbai,Maharashtra,Goregaon,Apartment,3100,6,6,2,8,1,Fully Furnished,South,851.14,22459.0
Mumbai,Maharashtra,Malad,Independent House,2350,4,4,0,5,20,Semi-Furnished,East,356.08,20403.0
Mumbai,Maharashtra,Malad,Builder Floor,2100,4,4,0,10,2,Semi-Furnished,North,424.68,18951.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1950,4,4,1,15,0,Semi-Furnished,East,481.02,22334.0
Mumbai,Maharashtra,Worli,Builder Floor,2050,4,4,0,16,5,Semi-Furnished,West,547.26,26228.0
Mumbai,Maharashtra,Borivali,Builder Floor,1700,3,3,2,6,1,Semi-Furnished,East,479.59,26867.0
Mumbai,Maharashtra,Andheri,Apartment,1700,3,3,1,12,5,Unfurnished,East,251.42,14510.0
Mumbai,Maharashtra,Thane,Independent House,2150,4,4,2,20,10,Semi-Furnished,South,381.43,18840.0
Mumbai,Maharashtra,Worli,Apartment,2450,4,5,2,3,1,Fully Furnished,West,631.96,21300.0
Mumbai,Maharashtra,Bandra,Apartment,1750,3,3,1,10,5,Semi-Furnished,East,351.56,19623.0
Mumbai,Maharashtra,Kandivali,Apartment,2400,4,4,0,15,2,Unfurnished,West,475.87,20109.0
Mumbai,Maharashtra,Lower Parel,Apartment,3050,6,7,1,2,15,Fully Furnished,East,724.99,26397.0
Mumbai,Maharashtra,Dadar,Apartment,2550,5,5,1,16,0,Semi-Furnished,East,509.82,18374.0
Mumbai,Maharashtra,Lower Parel,Studio,400,1,1,1,23,0,Unfurnished,West,98.32,21931.0
Mumbai,Maharashtra,Juhu,Independent House,3350,6,6,1,24,10,Fully Furnished,East,845.28,23944.0
Mumbai,Maharashtra,Juhu,Villa,3200,4,4,1,3,0,Semi-Furnished,North,940.22,25578.0
Mumbai,Maharashtra,Worli,Apartment,3200,6,6,1,12,1,Semi-Furnished,North,812.19,21650.0
Mumbai,Maharashtra,Kandivali,Apartment,2350,4,4,1,0,5,Unfurnished,North-West,353.66,16933.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1850,3,3,2,16,2,Unfurnished,North-East,428.62,24026.0
Mumbai,Maharashtra,Mulund,Apartment,1350,2,2,2,11,15,Unfurnished,North,232.89,22010.0
Mumbai,Maharashtra,Lower Parel,Apartment,1500,3,3,1,13,0,Unfurnished,East,313.76,20444.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,3500,6,6,2,23,1,Unfurnished,North-West,911.59,26481.0
Mumbai,Maharashtra,Thane,Apartment,1750,3,3,3,19,0,Unfurnished,East,320.13,17987.0
Mumbai,Maharashtra,Thane,Independent House,2550,5,6,3,3,1,Semi-Furnished,South,525.78,19260.0
Mumbai,Maharashtra,Thane,Builder Floor,1750,3,3,1,19,2,Semi-Furnished,West,337.5,18214.0
Mumbai,Maharashtra,Powai,Apartment,2850,5,5,1,17,0,Fully Furnished,North-West,799.25,23270.0
Mumbai,Maharashtra,Lower Parel,Apartment,2350,4,4,1,24,2,Fully Furnished,East,793.29,26896.0
Mumbai,Maharashtra,Navi Mumbai,Independent House,1850,3,3,1,15,5,Fully Furnished,North,479.62,22064.0
Mumbai,Maharashtra,Goregaon,Builder Floor,1350,2,2,2,16,5,Fully Furnished,North-East,244.19,15571.0
Mumbai,Maharashtra,Kurla,Apartment,3500,6,6,2,13,2,Unfurnished,East,870.5,25516.0
Mumbai,Maharashtra,Bandra,Independent House,3000,5,5,0,1,0,Fully Furnished,South,694.47,20135.0
Mumbai,Maharashtra,Juhu,Apartment,1900,3,4,2,24,1,Fully Furnished,South,599.3,25574.0
Mumbai,Maharashtra,Bandra,Villa,3350,4,4,2,17,5,Semi-Furnished,South,578.29,16516.0
Mumbai,Maharashtra,Kurla,Apartment,2650,5,5,2,15,2,Semi-Furnished,North-East,578.55,18896.0
Mumbai,Maharashtra,Andheri,Apartment,1350,2,3,0,14,15,Unfurnished,East,254.94,22687.0
Mumbai,Maharashtra,Juhu,Apartment,2450,4,5,0,0,5,Semi-Furnished,North-West,570.48,23360.0
Mumbai,Maharashtra,Bandra,Apartment,3350,6,6,3,22,2,Unfurnished,South,456.68,13146.0
Mumbai,Maharashtra,Worli,Builder Floor,1450,3,3,1,5,1,Fully Furnished,East,329.53,19611.0
Mumbai,Maharashtra,Andheri,Builder Floor,2100,4,4,1,23,2,Unfurnished,West,452.04,22499.0
Mumbai,Maharashtra,Mulund,Apartment,1700,3,4,2,14,0,Semi-Furnished,North,399.36,19426.0
Mumbai,Maharashtra,Mulund,Independent House,1750,3,3,3,24,1,Semi-Furnished,North-West,387.98,20324.0
Mumbai,Maharashtra,Lower Parel,Independent House,1900,3,3,3,19,2,Semi-Furnished,North-East,565.13,27105.0
Mumbai,Maharashtra,Andheri,Apartment,1300,2,3,1,10,1,Semi-Furnished,North-West,355.08,25050.0
Mumbai,Maharashtra,Bandra,Apartment,1450,3,3,0,5,10,Fully Furnished,North,310.62,21010.0
Mumbai,Maharashtra,Andheri,Villa,2100,4,4,1,5,1,Fully Furnished,East,558.36,23826.0
Mumbai,Maharashtra,Lower Parel,Apartment,2750,5,5,2,1,0,Semi-Furnished,North-East,564.59,18684.0
Mumbai,Maharashtra,Malad,Builder Floor,2150,4,4,1,8,0,Semi-Furnished,North,401.38,16678.0
Mumbai,Maharashtra,Thane,Independent House,2850,5,5,3,14,10,Unfurnished,North,548.82,21490.0
Mumbai,Maharashtra,Bandra,Independent House,2800,5,6,2,6,0,Unfurnished,East,511.32,17657.0
Mumbai,Maharashtra,Kandivali,Apartment,1350,2,2,1,20,2,Unfurnished,North-East,228.45,16288.0
Mumbai,Maharashtra,Juhu,Studio,450,1,1,1,23,0,Fully Furnished,North,142.38,25640.0
Mumbai,Maharashtra,Goregaon,Villa,3950,3,4,1,3,1,Semi-Furnished,East,625.74,14279.0
Mumbai,Maharashtra,Navi Mumbai,Independent House,2600,5,5,2,12,0,Unfurnished,East,598.18,22396.0
Mumbai,Maharashtra,Bandra,Independent House,2400,4,4,1,7,0,Semi-Furnished,East,414.03,15403.0
Mumbai,Maharashtra,Juhu,Apartment,1600,3,4,2,1,5,Fully Furnished,West,427.87,24972.0
Mumbai,Maharashtra,Malad,Apartment,2250,4,5,1,7,15,Semi-Furnished,West,558.52,27751.0
Mumbai,Maharashtra,Juhu,Studio,400,1,1,1,14,10,Fully Furnished,South,99.67,24969.0
Mumbai,Maharashtra,Worli,Villa,2900,4,4,2,19,0,Unfurnished,North-East,632.54,20850.0
Mumbai,Maharashtra,Goregaon,Apartment,3350,6,7,0,16,2,Semi-Furnished,South,571.4,15540.0
Mumbai,Maharashtra,Kurla,Villa,3000,5,6,3,8,20,Semi-Furnished,North-East,649.5,28147.0
Mumbai,Maharashtra,Navi Mumbai,Builder Floor,2100,4,5,3,8,2,Unfurnished,North-East,373.62,18382.0
Mumbai,Maharashtra,Malad,Apartment,2900,5,6,2,3,1,Fully Furnished,East,685.44,19719.0
Mumbai,Maharashtra,Kandivali,Apartment,2050,4,4,3,23,1,Fully Furnished,East,461.98,18647.0
Mumbai,Maharashtra,Juhu,Apartment,1800,3,3,2,17,0,Semi-Furnished,West,444.74,23238.0
Mumbai,Maharashtra,Thane,Apartment,1400,3,4,1,4,0,Unfurnished,East,210.72,14497.0
Mumbai,Maharashtra,Andheri,Apartment,1950,4,4,1,23,10,Unfurnished,North,337.33,18247.0
Mumbai,Maharashtra,Worli,Villa,2500,3,4,1,3,1,Semi-Furnished,West,599.92,21707.0
Mumbai,Maharashtra,Powai,Apartment,1750,3,3,1,5,0,Unfurnished,South,365.76,19529.0
Mumbai,Maharashtra,Andheri,Apartment,2000,4,5,1,5,1,Semi-Furnished,North,496.5,23255.0
Mumbai,Maharashtra,Bandra,Villa,4100,4,4,1,14,10,Semi-Furnished,East,850.21,21631.0
Mumbai,Maharashtra,Juhu,Independent House,2000,4,4,1,9,10,Unfurnished,North,517.63,29756.0
Mumbai,Maharashtra,Thane,Builder Floor,1450,3,3,2,1,2,Semi-Furnished,West,237.86,15108.0
Mumbai,Maharashtra,Mulund,Independent House,3100,6,6,0,4,2,Semi-Furnished,North-East,615.88,19189.0
Mumbai,Maharashtra,Goregaon,Apartment,3050,6,6,2,3,10,Semi-Furnished,North-East,618.14,21905.0
Mumbai,Maharashtra,Lower Parel,Independent House,2600,5,5,2,17,0,Semi-Furnished,South,682.47,22952.0
Mumbai,Maharashtra,Kandivali,Apartment,1600,3,3,0,2,5,Unfurnished,East,241.41,17801.0
Mumbai,Maharashtra,Juhu,Villa,2300,3,3,1,11,0,Semi-Furnished,East,594.11,23294.0
Mumbai,Maharashtra,Powai,Villa,2300,3,3,1,0,0,Unfurnished,North-East,607.59,25172.0
Mumbai,Maharashtra,Lower Parel,Studio,600,1,2,3,3,2,Unfurnished,North,177.54,28268.0
Mumbai,Maharashtra,Lower Parel,Studio,300,1,1,1,11,0,Semi-Furnished,North-East,107.05,31205.0
Mumbai,Maharashtra,Mulund,Apartment,2000,4,4,1,6,1,Unfurnished,North-West,514.64,25820.0
Mumbai,Maharashtra,Malad,Apartment,2200,4,4,1,1,0,Fully Furnished,West,650.77,24971.0
Mumbai,Maharashtra,Mulund,Independent House,2300,4,4,1,4,10,Unfurnished,East,405.73,20184.0
Mumbai,Maharashtra,Kandivali,Apartment,3400,6,6,0,13,0,Unfurnished,North,500.69,15084.0
Mumbai,Maharashtra,Dadar,Studio,450,1,1,1,12,2,Semi-Furnished,North-East,136.02,26217.0
Mumbai,Maharashtra,Juhu,Studio,350,1,1,1,16,0,Unfurnished,East,92.98,24381.0
Mumbai,Maharashtra,Bandra,Apartment,2000,4,4,1,8,5,Semi-Furnished,South,347.61,17492.0
Mumbai,Maharashtra,Powai,Builder Floor,2300,4,4,1,24,2,Fully Furnished,South,546.13,19791.0
Mumbai,Maharashtra,Mulund,Apartment,1850,3,3,2,17,10,Fully Furnished,West,412.83,19365.0
Mumbai,Maharashtra,Worli,Studio,350,1,2,1,4,0,Fully Furnished,North-West,103.1,22177.0
Mumbai,Maharashtra,Navi Mumbai,Builder Floor,3000,5,5,1,2,0,Fully Furnished,North-East,886.15,23572.0
Mumbai,Maharashtra,Malad,Apartment,2400,4,4,3,22,1,Semi-Furnished,West,698.68,25121.0
Mumbai,Maharashtra,Lower Parel,Villa,6000,3,3,1,0,2,Fully Furnished,West,1411.79,20717.0
Mumbai,Maharashtra,Dadar,Apartment,1550,3,3,1,16,5,Unfurnished,North-East,307.97,20986.0
Mumbai,Maharashtra,Juhu,Apartment,1450,3,3,1,2,2,Semi-Furnished,North,320.9,21369.0
Mumbai,Maharashtra,Dadar,Independent House,4500,6,7,2,2,15,Semi-Furnished,South,905.95,24696.0
Mumbai,Maharashtra,Worli,Apartment,3000,5,6,2,4,10,Semi-Furnished,North-East,435.44,17258.0
Mumbai,Maharashtra,Thane,Apartment,2000,4,4,2,22,0,Unfurnished,North-East,439.52,21242.0
Mumbai,Maharashtra,Andheri,Apartment,2000,4,5,1,10,1,Unfurnished,North-East,456.71,22317.0
Mumbai,Maharashtra,Juhu,Villa,3900,3,3,2,22,0,Fully Furnished,North,1258.25,24090.0
Mumbai,Maharashtra,Juhu,Builder Floor,1850,3,4,1,12,0,Fully Furnished,East,486.55,20442.0
Mumbai,Maharashtra,Andheri,Studio,550,1,1,1,23,1,Unfurnished,East,111.85,19567.0
Mumbai,Maharashtra,Worli,Apartment,2450,4,4,1,16,15,Semi-Furnished,North,351.21,16958.0
Mumbai,Maharashtra,Kandivali,Apartment,1700,3,3,1,21,2,Semi-Furnished,North-East,388.04,20361.0
Mumbai,Maharashtra,Dadar,Independent House,1950,4,4,3,19,5,Fully Furnished,East,396.81,17776.0
Mumbai,Maharashtra,Bandra,Apartment,1950,4,4,2,16,0,Semi-Furnished,South,411.41,19457.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,2150,4,4,3,14,0,Semi-Furnished,North-East,486.16,20640.0
Mumbai,Maharashtra,Goregaon,Apartment,2200,4,4,1,2,15,Fully Furnished,North-East,462.74,21699.0
Mumbai,Maharashtra,Goregaon,Independent House,3200,6,6,1,15,15,Semi-Furnished,North-West,533.93,19500.0
Mumbai,Maharashtra,Goregaon,Apartment,2500,5,6,3,17,1,Semi-Furnished,North-East,441.78,16253.0
Mumbai,Maharashtra,Powai,Apartment,2250,4,5,1,18,2,Unfurnished,East,432.64,19385.0
Mumbai,Maharashtra,Lower Parel,Studio,350,1,2,1,16,2,Semi-Furnished,North-West,76.16,19513.0
Mumbai,Maharashtra,Lower Parel,Apartment,2250,4,4,1,19,5,Unfurnished,East,550.55,25833.0
Mumbai,Maharashtra,Kurla,Apartment,1700,3,4,1,12,1,Unfurnished,North-East,455.79,26097.0
Mumbai,Maharashtra,Worli,Apartment,2100,4,4,2,10,0,Semi-Furnished,West,561.26,23320.0
Mumbai,Maharashtra,Worli,Studio,400,1,1,1,5,2,Unfurnished,North,65.64,16867.0
Mumbai,Maharashtra,Worli,Apartment,1450,3,4,1,22,1,Unfurnished,North,346.35,23085.0
Mumbai,Maharashtra,Kurla,Independent House,2200,4,5,2,11,20,Semi-Furnished,North,432.53,25346.0
Mumbai,Maharashtra,Worli,Apartment,2400,4,4,1,1,5,Semi-Furnished,South,654.31,27409.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,3250,6,6,1,12,0,Semi-Furnished,South,954.73,25631.0
Mumbai,Maharashtra,Lower Parel,Studio,350,1,1,1,6,0,Semi-Furnished,South,106.27,27154.0
Mumbai,Maharashtra,Kandivali,Villa,4800,4,4,2,17,2,Unfurnished,North,951.14,19613.0
Mumbai,Maharashtra,Kandivali,Apartment,2050,4,5,2,0,20,Semi-Furnished,West,301.97,20415.0
Mumbai,Maharashtra,Thane,Independent House,4050,6,7,1,16,5,Unfurnished,South,761.2,20106.0
Mumbai,Maharashtra,Navi Mumbai,Independent House,1800,3,3,1,24,10,Fully Furnished,North,497.62,25735.0
Mumbai,Maharashtra,Juhu,Studio,250,1,1,1,6,0,Fully Furnished,South,66.63,21699.0
Mumbai,Maharashtra,Bandra,Builder Floor,1300,2,2,0,13,2,Semi-Furnished,East,273.43,19620.0
Mumbai,Maharashtra,Kandivali,Independent House,2700,5,5,1,16,1,Unfurnished,North-West,538.2,19455.0
Mumbai,Maharashtra,Borivali,Studio,500,1,1,1,0,10,Fully Furnished,West,136.44,26088.0
Mumbai,Maharashtra,Powai,Independent House,2300,4,5,1,8,15,Semi-Furnished,West,586.94,28378.0
Mumbai,Maharashtra,Thane,Apartment,2300,4,4,2,18,1,Fully Furnished,North-West,530.6,19475.0
Mumbai,Maharashtra,Kandivali,Villa,4500,3,3,1,10,0,Semi-Furnished,East,902.63,18553.0
Mumbai,Maharashtra,Kandivali,Villa,4700,4,4,0,2,0,Fully Furnished,South,1080.09,18846.0
Mumbai,Maharashtra,Goregaon,Apartment,2600,5,5,2,4,0,Semi-Furnished,South,728.28,25060.0
Mumbai,Maharashtra,Dadar,Apartment,1850,3,4,1,20,1,Unfurnished,North,314.92,16244.0
Mumbai,Maharashtra,Thane,Studio,500,1,1,2,7,0,Unfurnished,West,89.99,17687.0
Mumbai,Maharashtra,Andheri,Builder Floor,1550,3,3,1,22,1,Semi-Furnished,West,435.28,24436.0
Mumbai,Maharashtra,Powai,Independent House,3750,6,7,3,5,1,Unfurnished,South,824.87,23265.0
Mumbai,Maharashtra,Juhu,Apartment,1800,3,3,0,3,1,Unfurnished,East,324.69,18092.0
Mumbai,Maharashtra,Andheri,Builder Floor,1350,2,3,1,17,1,Semi-Furnished,North,465.75,27647.0
Mumbai,Maharashtra,Navi Mumbai,Builder Floor,1300,2,2,1,6,5,Unfurnished,North,262.27,21562.0
Mumbai,Maharashtra,Powai,Apartment,2650,5,5,1,14,10,Unfurnished,East,646.11,27296.0
Mumbai,Maharashtra,Worli,Villa,5600,4,5,2,22,0,Semi-Furnished,East,1454.7,24308.0
Mumbai,Maharashtra,Mulund,Apartment,2050,4,4,1,1,0,Semi-Furnished,East,475.83,21077.0
Mumbai,Maharashtra,Kandivali,Villa,2050,4,5,0,7,2,Semi-Furnished,East,366.98,16739.0
Mumbai,Maharashtra,Kandivali,Apartment,2850,5,6,1,6,0,Unfurnished,North-West,565.19,20553.0
Mumbai,Maharashtra,Thane,Apartment,1300,2,2,1,14,15,Semi-Furnished,West,186.24,17080.0
Mumbai,Maharashtra,Mulund,Independent House,2550,5,5,1,19,0,Semi-Furnished,East,758.45,26297.0
Mumbai,Maharashtra,Andheri,Apartment,2100,4,4,0,9,2,Fully Furnished,East,421.94,17591.0
Mumbai,Maharashtra,Lower Parel,Villa,3700,3,3,2,9,0,Unfurnished,East,1125.35,29062.0
Mumbai,Maharashtra,Goregaon,Apartment,3050,6,6,1,21,1,Semi-Furnished,North,903.17,26637.0
Mumbai,Maharashtra,Malad,Builder Floor,1850,3,4,2,0,5,Unfurnished,West,318.72,18345.0
Mumbai,Maharashtra,Malad,Apartment,1550,3,3,2,2,5,Unfurnished,West,268.02,19946.0
Mumbai,Maharashtra,Thane,Independent House,3850,6,6,1,13,0,Semi-Furnished,East,521.57,13350.0
Mumbai,Maharashtra,Juhu,Apartment,2400,4,4,1,20,1,Unfurnished,North,549.06,22732.0
Mumbai,Maharashtra,Kandivali,Apartment,2500,5,5,2,13,2,Unfurnished,North,454.0,18508.0
Mumbai,Maharashtra,Lower Parel,Independent House,2100,4,4,1,16,0,Fully Furnished,North,673.33,26924.0
Mumbai,Maharashtra,Worli,Builder Floor,2600,5,6,2,20,1,Unfurnished,East,568.9,21238.0
Mumbai,Maharashtra,Lower Parel,Independent House,3300,6,6,1,2,10,Semi-Furnished,West,745.94,26954.0
Mumbai,Maharashtra,Powai,Apartment,2300,4,4,3,15,1,Fully Furnished,East,614.64,21682.0
Mumbai,Maharashtra,Andheri,Builder Floor,1350,2,2,1,11,0,Fully Furnished,East,433.83,25656.0
Mumbai,Maharashtra,Worli,Apartment,1700,3,3,1,18,5,Fully Furnished,East,501.69,25124.0
Mumbai,Maharashtra,Lower Parel,Apartment,1750,3,3,1,21,1,Unfurnished,North,392.29,23847.0
Mumbai,Maharashtra,Kandivali,Apartment,2550,5,5,3,20,0,Semi-Furnished,North,586.58,21225.0
Mumbai,Maharashtra,Thane,Apartment,1500,3,4,1,13,1,Fully Furnished,South,394.3,24048.0
Mumbai,Maharashtra,Borivali,Apartment,1650,3,3,1,13,5,Unfurnished,East,417.53,25677.0
Mumbai,Maharashtra,Andheri,Apartment,2900,5,5,1,17,0,Fully Furnished,North,759.66,21029.0
Mumbai,Maharashtra,Kurla,Villa,2150,4,4,2,16,0,Fully Furnished,North,820.24,29714.0
Mumbai,Maharashtra,Malad,Apartment,1500,3,3,3,15,0,Unfurnished,West,324.79,21868.0
Mumbai,Maharashtra,Powai,Builder Floor,950,2,2,1,17,1,Fully Furnished,North,355.61,30132.0
Mumbai,Maharashtra,Andheri,Studio,450,1,2,1,16,15,Fully Furnished,North-East,95.19,22204.0
Mumbai,Maharashtra,Lower Parel,Independent House,3050,6,6,3,12,1,Semi-Furnished,North,728.36,22665.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1800,3,4,3,19,5,Unfurnished,North-East,360.76,19188.0
Mumbai,Maharashtra,Borivali,Builder Floor,3000,5,6,1,19,2,Semi-Furnished,North-East,913.35,26773.0
Mumbai,Maharashtra,Powai,Builder Floor,1900,3,3,0,17,0,Unfurnished,North,456.38,22846.0
Mumbai,Maharashtra,Powai,Independent House,4500,6,7,2,4,0,Semi-Furnished,East,1352.58,29064.0
Mumbai,Maharashtra,Dadar,Apartment,1950,4,4,2,3,0,Fully Furnished,North-East,560.48,23056.0
Mumbai,Maharashtra,Bandra,Apartment,1350,2,3,1,24,0,Semi-Furnished,East,269.37,17480.0
Mumbai,Maharashtra,Malad,Independent House,2350,4,4,2,5,2,Fully Furnished,North,602.5,21987.0
Mumbai,Maharashtra,Kandivali,Builder Floor,1600,3,3,1,24,2,Semi-Furnished,West,372.83,20529.0
Mumbai,Maharashtra,Juhu,Villa,3750,3,3,0,9,1,Fully Furnished,South,736.75,17993.0
Mumbai,Maharashtra,Dadar,Apartment,2150,4,4,0,15,0,Fully Furnished,South,460.7,17070.0
Mumbai,Maharashtra,Bandra,Apartment,1800,3,4,0,17,0,Fully Furnished,North,437.85,19824.0
Mumbai,Maharashtra,Borivali,Apartment,2150,4,4,1,12,5,Semi-Furnished,East,611.62,26325.0
Mumbai,Maharashtra,Thane,Villa,6000,3,3,1,0,5,Semi-Furnished,North,1312.66,21540.0
Mumbai,Maharashtra,Thane,Builder Floor,1850,3,4,2,15,0,Fully Furnished,East,440.82,19834.0
Mumbai,Maharashtra,Goregaon,Studio,350,1,1,1,3,1,Fully Furnished,East,109.58,26037.0
Mumbai,Maharashtra,Mulund,Apartment,2200,4,4,1,4,1,Unfurnished,West,472.97,21047.0
Mumbai,Maharashtra,Kandivali,Apartment,1750,3,3,2,0,2,Semi-Furnished,East,289.69,16606.0
Mumbai,Maharashtra,Kurla,Apartment,2200,4,4,1,23,1,Unfurnished,South,539.52,23548.0
Mumbai,Maharashtra,Juhu,Apartment,1450,3,3,3,4,2,Semi-Furnished,North,445.03,27614.0
Mumbai,Maharashtra,Juhu,Villa,2750,3,4,2,18,1,Semi-Furnished,North,748.45,22984.0
Mumbai,Maharashtra,Worli,Apartment,1850,3,3,1,16,5,Fully Furnished,North,423.86,19044.0
Mumbai,Maharashtra,Worli,Villa,2850,4,4,1,21,5,Fully Furnished,North,674.09,21778.0
Mumbai,Maharashtra,Mulund,Apartment,3050,6,7,0,3,2,Fully Furnished,South,657.65,19677.0
Mumbai,Maharashtra,Andheri,Apartment,2100,4,4,3,7,2,Unfurnished,North,538.19,25298.0
Mumbai,Maharashtra,Mulund,Apartment,1900,3,3,1,16,1,Semi-Furnished,North-East,453.61,21328.0
Mumbai,Maharashtra,Lower Parel,Independent House,1550,3,3,1,0,0,Fully Furnished,North-West,349.2,20290.0
Mumbai,Maharashtra,Goregaon,Apartment,1950,4,4,1,22,2,Unfurnished,South,337.92,18492.0
Mumbai,Maharashtra,Mulund,Studio,550,1,1,3,7,0,Semi-Furnished,West,144.35,22979.0
Mumbai,Maharashtra,Kurla,Studio,350,1,1,3,13,0,Semi-Furnished,North,126.23,31929.0
Mumbai,Maharashtra,Kandivali,Apartment,2300,4,4,2,19,10,Semi-Furnished,West,533.8,24812.0
Mumbai,Maharashtra,Goregaon,Studio,500,1,1,1,4,0,Fully Furnished,North-East,149.83,24486.0
Mumbai,Maharashtra,Worli,Independent House,2450,4,5,1,23,2,Fully Furnished,East,655.0,21426.0
Mumbai,Maharashtra,Kandivali,Apartment,1650,3,3,3,10,0,Unfurnished,East,318.72,18882.0
Mumbai,Maharashtra,Thane,Builder Floor,2000,4,4,1,8,1,Semi-Furnished,North-West,460.2,20685.0
Mumbai,Maharashtra,Powai,Apartment,1650,3,3,1,9,10,Semi-Furnished,East,425.2,26161.0
Mumbai,Maharashtra,Thane,Studio,550,1,2,2,9,2,Semi-Furnished,East,92.86,16808.0
Mumbai,Maharashtra,Bandra,Studio,600,1,1,1,8,5,Unfurnished,North-West,108.09,20632.0
Mumbai,Maharashtra,Thane,Apartment,1500,3,3,1,20,1,Unfurnished,North,270.03,16312.0
Mumbai,Maharashtra,Goregaon,Apartment,2750,5,5,0,17,0,Semi-Furnished,North,681.12,21951.0
Mumbai,Maharashtra,Worli,Apartment,3250,6,6,0,10,0,Fully Furnished,North,1100.95,27496.0
Mumbai,Maharashtra,Goregaon,Builder Floor,1450,3,3,1,7,1,Semi-Furnished,West,271.24,17482.0
Mumbai,Maharashtra,Dadar,Apartment,2350,4,4,1,23,5,Fully Furnished,North-East,469.42,16815.0
